"Time","Multi run","secondYAxisValue",
1,0.0019163
2,0.0010926
3,0.0010415
4,0.0011063
5,0.0010268
6,0.0010027
7,9.809E-4
8,9.126E-4
9,9.443E-4
10,9.488E-4
